seed,policy,profile,targets,cleared,all_cleared,virtual_time_s,move_distance_m,detect_count,switch_count,decision_steps
3064,fixed,min_radius,14,14,True,8029.563202385331,34917.816011926625,176,96,0
3064,active,min_radius,14,14,True,7941.81892576145,34279.09462880723,183,101,137
3065,fixed,min_radius,14,14,True,8362.858032844495,36724.29016422243,172,88,0
3065,active,min_radius,14,14,True,7929.965756030161,34264.82878015077,182,97,141
3066,fixed,min_radius,11,11,True,7241.99478672762,31314.973933638077,165,99,0
3066,active,min_radius,11,11,True,7244.274794633436,31081.373973167152,174,103,126
3067,fixed,min_radius,11,11,True,6984.181467480284,30030.90733740139,164,103,0
3067,active,min_radius,11,11,True,7122.826402550604,30579.132012752987,169,107,118
3068,fixed,min_radius,12,12,True,7993.935987979335,34849.67993989665,172,104,0
3068,active,min_radius,12,12,True,8030.974687863694,34834.87343931845,179,109,128
3069,fixed,min_radius,11,11,True,7116.118651613724,31220.5932580686,146,87,0
3069,active,min_radius,11,11,True,6959.102353016318,30280.511765081574,151,93,112
3070,fixed,min_radius,14,14,True,8287.915809578944,36594.579047894695,163,84,0
3070,active,min_radius,14,14,True,8036.701269857028,35063.5063492851,172,94,136
3071,fixed,min_radius,10,10,True,6945.296240050782,29861.481200253893,164,103,0
3071,active,min_radius,10,10,True,6984.985086573489,29839.92543286743,172,107,121
3072,fixed,min_radius,11,11,True,7223.550265801149,31147.751329005725,167,104,0
3072,active,min_radius,11,11,True,7258.550265801149,31147.751329005725,173,109,121
3073,fixed,min_radius,11,11,True,7371.364009201396,31736.820046006953,172,109,0
3073,active,min_radius,11,11,True,7410.364009201396,31736.820046006953,179,113,123
3074,fixed,min_radius,12,12,True,7456.826067451409,32794.13033725702,151,83,0
3074,active,min_radius,12,12,True,7379.9541489862995,32274.770744931473,155,90,119
3075,fixed,min_radius,14,14,True,7931.908654837621,34434.543274188065,176,95,0
3075,active,min_radius,14,14,True,7643.448892278165,32717.244461390783,185,105,140
3076,fixed,min_radius,14,14,True,8072.711480922987,35838.55740461492,152,75,0
3076,active,min_radius,14,14,True,8116.228016322165,35811.1400816108,161,79,131
3077,fixed,min_radius,12,12,True,7738.6210414915295,33413.10520745761,178,106,0
3077,active,min_radius,12,12,True,7752.349869768924,33251.749348844576,186,112,133
3078,fixed,min_radius,10,10,True,6381.606404895512,27258.03202447755,156,100,0
3078,active,min_radius,10,10,True,6712.9618667618715,28764.809333809346,161,105,112
3079,fixed,min_radius,14,14,True,8305.202470053771,36566.01235026881,167,87,0
3079,active,min_radius,14,14,True,8289.825806722165,36229.129033610785,176,94,136
3080,fixed,min_radius,13,13,True,7846.373255888283,34436.8662794414,161,89,0
3080,active,min_radius,13,13,True,7828.136514744772,34060.68257372385,171,96,130
3081,fixed,min_radius,10,10,True,6490.643062929988,27718.215314649922,159,102,0
3081,active,min_radius,10,10,True,6575.482535487435,27972.412677437158,165,106,115
3082,fixed,min_radius,16,16,True,8802.721547314339,38883.60773657164,173,81,0
3082,active,min_radius,16,16,True,8519.175131629603,37300.875658147976,179,84,143
3083,fixed,min_radius,16,16,True,8612.649394957249,37933.24697478619,173,81,0
3083,active,min_radius,16,16,True,8688.032531581637,38230.16265790814,176,82,141
3084,fixed,min_radius,14,14,True,8591.645637050704,37993.22818525347,168,83,0
3084,active,min_radius,14,14,True,8516.606638171917,37313.03319085955,179,89,142
3085,fixed,min_radius,10,10,True,6812.681976996061,28958.409884980287,171,116,0
3085,active,min_radius,10,10,True,6741.183929719585,28395.919648597905,178,122,117
3086,fixed,min_radius,11,11,True,7150.455150767059,31302.27575383529,150,85,0
3086,active,min_radius,11,11,True,7184.58577813574,31242.928890678693,158,91,119
3087,fixed,min_radius,14,14,True,8551.182479398816,37925.91239699405,163,81,0
3087,active,min_radius,14,14,True,8202.757872657254,35888.789363286254,172,95,137
3088,fixed,min_radius,13,13,True,7499.885219585275,32679.426097926353,162,89,0
3088,active,min_radius,13,13,True,7346.788514956329,31733.94257478162,168,95,129
3089,fixed,min_radius,11,11,True,7061.315517645031,30631.57758822514,157,95,0
3089,active,min_radius,11,11,True,7101.315517645031,30631.57758822514,164,100,119
3090,fixed,min_radius,13,13,True,7947.79368116825,34768.968405841224,168,89,0
3090,active,min_radius,13,13,True,8023.9536802877965,34844.76840143895,179,95,137
3091,fixed,min_radius,11,11,True,6723.900718081798,28839.50359040896,161,96,0
3091,active,min_radius,11,11,True,7213.488740213071,31087.44370106532,168,101,122
3092,fixed,min_radius,10,10,True,6984.014961827224,29930.074809136106,168,108,0
3092,active,min_radius,10,10,True,6659.32054928819,28071.602746440934,176,115,121
3093,fixed,min_radius,14,14,True,8433.40620956752,37317.03104783757,163,85,0
3093,active,min_radius,14,14,True,8464.406209567522,37317.03104783757,168,91,130
3094,fixed,min_radius,14,14,True,8329.608576670995,36808.04288335495,163,83,0
3094,active,min_radius,14,14,True,8340.720659821769,36608.60329910883,172,89,135
3095,fixed,min_radius,12,12,True,7524.6103037549965,32443.05151877495,174,106,0
3095,active,min_radius,12,12,True,7266.135086313736,30945.675431568645,181,112,127
3096,fixed,min_radius,16,16,True,8883.566310290153,39667.831551450734,159,75,0
3096,active,min_radius,16,16,True,8494.035997039158,37700.17998519575,159,79,128
3097,fixed,min_radius,15,15,True,8481.605970582546,37678.0298529127,159,76,0
3097,active,min_radius,15,15,True,8201.285606984957,36011.42803492476,168,84,137
3098,fixed,min_radius,14,14,True,8380.473661550395,37187.36830775194,159,78,0
3098,active,min_radius,14,14,True,8055.014248175934,35255.07124087964,169,89,137
3099,fixed,min_radius,10,10,True,6774.054882639381,29405.27441319689,150,93,0
3099,active,min_radius,10,10,True,6520.096388210471,27980.48194105234,155,99,112
3000,fixed,max_error,15,15,True,9056.318809201195,40256.59404600593,170,80,0
3000,active,max_error,15,15,True,9253.846389235614,40944.23194617802,181,85,146
3001,fixed,max_error,12,12,True,8221.533213308907,36422.666066544494,158,87,0
3001,active,max_error,12,12,True,7942.72118567498,34838.60592837487,165,90,126
3002,fixed,max_error,11,11,True,6937.517341336339,30417.586706681697,143,84,0
3002,active,max_error,11,11,True,6991.247830970708,30521.239154853538,148,92,111
3003,fixed,max_error,14,14,True,8123.709768128203,35728.54884064098,165,83,0
3003,active,max_error,14,14,True,8053.012933194438,35055.06466597216,176,92,140
3004,fixed,max_error,13,13,True,7918.146846861377,34835.73423430686,159,91,0
3004,active,max_error,13,13,True,7723.354303571913,33666.771517859546,166,95,123
3005,fixed,max_error,15,15,True,8966.257792427028,40051.288962135106,162,71,0
3005,active,max_error,15,15,True,8585.931642542575,37854.65821271283,172,80,143
3006,fixed,max_error,15,15,True,9381.299659096314,42141.49829548152,161,73,0
3006,active,max_error,15,15,True,9342.881390344812,41724.406951724006,168,83,137
3007,fixed,max_error,15,15,True,9128.733138124166,41063.66569062081,155,66,0
3007,active,max_error,15,15,True,8556.509057962006,37917.54528981,165,73,139
3008,fixed,max_error,12,12,True,7659.869090001978,33429.34545000988,164,94,0
3008,active,max_error,12,12,True,7711.869090001978,33429.34545000988,173,101,129
3009,fixed,max_error,13,13,True,7476.151489738776,32600.75744869386,161,86,0
3009,active,max_error,13,13,True,7276.4418922061295,31382.209461030627,168,95,130
3010,fixed,max_error,15,15,True,9452.144348531448,42945.7217426572,146,58,0
3010,active,max_error,15,15,True,8860.803798512494,39659.018992562436,158,64,137
3011,fixed,max_error,11,11,True,7093.323588147973,30741.61794073985,159,95,0
3011,active,max_error,11,11,True,7510.890839411434,32704.454197057155,163,100,118
3012,fixed,max_error,12,12,True,7641.029868114109,33460.14934057053,159,94,0
3012,active,max_error,12,12,True,7761.4510054705515,33972.25502735274,162,97,119
3013,fixed,max_error,15,15,True,9278.269599055613,42031.34799527803,147,62,0
3013,active,max_error,15,15,True,8954.595246460942,40092.97623230468,158,71,136
3014,fixed,max_error,10,10,True,7096.3482711675015,30941.741355837494,153,93,0
3014,active,max_error,10,10,True,6769.869678817754,29129.348394088756,159,99,116
3015,fixed,max_error,15,15,True,8963.637275714485,39838.18637857237,168,81,0
3015,active,max_error,15,15,True,8966.086400903609,39655.43200451798,175,85,139
3016,fixed,max_error,15,15,True,8912.365515564172,40101.82757782082,150,67,0
3016,active,max_error,15,15,True,8260.9988423862,36629.994211930956,157,75,130
3017,fixed,max_error,15,15,True,9703.296906744361,44051.48453372177,151,63,0
3017,active,max_error,15,15,True,9416.440341495923,42357.20170747958,160,70,136
3018,fixed,max_error,13,13,True,8199.847040610726,36489.235203053606,152,77,0
3018,active,max_error,13,13,True,7412.034801849773,32425.174009248847,155,87,122
3019,fixed,max_error,12,12,True,7842.831544875852,34199.157724379234,169,98,0
3019,active,max_error,12,12,True,7846.47948513662,33912.39742568307,180,104,134
3020,fixed,max_error,13,13,True,7724.599943398401,33897.999716991995,159,85,0
3020,active,max_error,13,13,True,7716.999818642598,33709.99909321297,163,95,124
3021,fixed,max_error,14,14,True,8902.136051594927,39570.680257974585,167,83,0
3021,active,max_error,14,14,True,8744.251219062087,38446.25609531038,179,90,143
3022,fixed,max_error,13,13,True,8702.704238327506,38808.521191637505,159,81,0
3022,active,max_error,13,13,True,8742.167128558283,38755.83564279139,168,86,134
3023,fixed,max_error,14,14,True,8556.182241227927,38010.91120613961,161,79,0
3023,active,max_error,14,14,True,8609.399763102101,38001.99881551047,170,89,137
3024,fixed,max_error,11,11,True,6725.167955240704,28825.83977620349,162,95,0
3024,active,max_error,11,11,True,6474.013326260856,27340.066631304264,170,101,125
3025,fixed,max_error,10,10,True,6805.361545943603,29511.80772971801,152,93,0
3025,active,max_error,10,10,True,6420.114424112044,27405.57212056021,158,99,114
3026,fixed,max_error,14,14,True,8683.469605931215,38907.34802965604,152,72,0
3026,active,max_error,14,14,True,8463.770245641228,37573.851228206106,160,79,131
3027,fixed,max_error,11,11,True,6941.994181454405,29849.97090727201,163,102,0
3027,active,max_error,11,11,True,7330.796809880241,31623.984049401188,169,106,119
3028,fixed,max_error,15,15,True,9143.745026859497,41308.72513429746,149,62,0
3028,active,max_error,15,15,True,8724.950133472097,39004.750667360466,156,69,134
3029,fixed,max_error,14,14,True,8231.235195509595,36451.17597754794,159,76,0
3029,active,max_error,14,14,True,8183.671771778649,35923.35885889321,169,84,137
3030,fixed,max_error,11,11,True,7386.155036888171,32605.775184440838,146,80,0
3030,active,max_error,11,11,True,7273.925218328826,31869.626091644113,151,90,117
3031,fixed,max_error,15,15,True,8954.932186684422,40244.66093342207,153,66,0
3031,active,max_error,15,15,True,8215.918530219886,36309.592651099396,161,74,135
3032,fixed,max_error,11,11,True,7149.716350482091,31008.581752410435,159,98,0
3032,active,max_error,11,11,True,7157.4200778813065,30837.100389406514,166,105,119
3033,fixed,max_error,16,16,True,10065.136153445772,45445.68076722881,165,71,0
3033,active,max_error,16,16,True,8858.169756016227,39325.84878008108,168,73,140
3034,fixed,max_error,14,14,True,8844.21317124185,39776.065856209214,149,74,0
3034,active,max_error,14,14,True,8091.203092959195,35876.01546479596,153,81,124
3035,fixed,max_error,14,14,True,8860.95489673367,39799.77448366833,152,71,0
3035,active,max_error,14,14,True,8910.954896733672,39799.77448366833,161,76,133
3036,fixed,max_error,15,15,True,8805.347591774711,39251.73795887351,161,75,0
3036,active,max_error,15,15,True,8745.30378541872,38786.51892709356,166,83,134
3037,fixed,max_error,15,15,True,9885.840735956137,44759.20367978064,158,69,0
3037,active,max_error,15,15,True,9362.93708922411,41809.68544612052,170,76,144
3038,fixed,max_error,11,11,True,7384.050613852702,32040.253069263494,164,101,0
3038,active,max_error,11,11,True,7414.050613852702,32040.253069263494,169,106,119
3039,fixed,max_error,10,10,True,7051.038819981426,30720.194099907116,153,92,0
3039,active,max_error,10,10,True,6925.9488514578925,29869.74425728945,161,97,119
3040,fixed,max_error,14,14,True,8848.304904758463,39711.52452379228,153,71,0
3040,active,max_error,14,14,True,8478.722665421821,37643.61332710907,160,80,132
3041,fixed,max_error,10,10,True,7127.557855778642,31202.78927889319,149,92,0
3041,active,max_error,10,10,True,6880.915044654343,29814.5752232717,154,98,111
3042,fixed,max_error,13,13,True,7779.96573711622,34109.82868558107,162,83,0
3042,active,max_error,13,13,True,7830.739795489184,34108.69897744589,172,84,137
3043,fixed,max_error,14,14,True,9537.707768881528,43033.53884440758,157,76,0
3043,active,max_error,14,14,True,8859.622247075778,39403.11123537885,165,84,133
3044,fixed,max_error,13,13,True,8276.084699001129,36740.42349500562,156,83,0
3044,active,max_error,13,13,True,8222.34446417135,36316.72232085672,161,89,124
3045,fixed,max_error,12,12,True,8138.612702179676,36118.063510898355,154,85,0
3045,active,max_error,12,12,True,8117.454453327197,35747.27226663596,163,93,126
3046,fixed,max_error,10,10,True,7112.0718363355445,31110.3591816777,150,90,0
3046,active,max_error,10,10,True,7159.0718363355445,31110.359181677704,158,97,117
3047,fixed,max_error,12,12,True,7921.836497737126,34934.182488685605,157,90,0
3047,active,max_error,12,12,True,7589.438681620276,33037.19340810136,165,97,124
3048,fixed,max_error,11,11,True,7154.897177906703,31409.485889533502,146,88,0
3048,active,max_error,11,11,True,6956.226890834939,30291.134454174684,150,93,110
3049,fixed,max_error,13,13,True,7731.2925223376105,33876.462611688024,161,86,0
3049,active,max_error,13,13,True,8078.2642640722515,35431.32132036123,167,92,128
3050,fixed,max_error,14,14,True,8722.86444358803,39014.32221794011,155,75,0
3050,active,max_error,14,14,True,8345.468299693497,36897.34149846746,163,81,133
3051,fixed,max_error,16,16,True,9163.18862093491,41290.943104674494,153,60,0
3051,active,max_error,16,16,True,8002.903411440367,35564.51705720179,151,55,129
3052,fixed,max_error,10,10,True,6862.445494377575,29527.227471887858,161,102,0
3052,active,max_error,10,10,True,6541.517487032784,27747.5874351639,167,107,117
3053,fixed,max_error,13,13,True,8726.648282038854,38748.241410194234,165,87,0
3053,active,max_error,13,13,True,8199.552328066127,35752.7616403306,177,99,137
3054,fixed,max_error,10,10,True,7021.608954359918,30473.044771799574,156,97,0
3054,active,max_error,10,10,True,6692.560602532252,28647.80301266125,162,103,115
3055,fixed,max_error,14,14,True,9003.118130265413,40460.59065132702,153,76,0
3055,active,max_error,14,14,True,8383.5661475186,37237.83073759296,156,86,124
3056,fixed,max_error,12,12,True,7746.869185173646,33949.3459258682,161,92,0
3056,active,max_error,12,12,True,8040.368058650357,35221.84029325177,168,96,126
3057,fixed,max_error,14,14,True,9110.07550391299,40880.377519564914,158,74,0
3057,active,max_error,14,14,True,8689.280665156073,38541.403325780324,166,81,136
3058,fixed,max_error,14,14,True,8724.698180491821,39248.490902459074,148,65,0
3058,active,max_error,14,14,True,8270.683351472073,36773.416757360326,155,71,131
3059,fixed,max_error,10,10,True,6855.253798949198,29841.268994745977,149,92,0
3059,active,max_error,10,10,True,6824.1390774404035,29495.695387202006,155,100,113
3060,fixed,max_error,11,11,True,7593.047098194415,33280.23549097205,157,97,0
3060,active,max_error,11,11,True,7340.396839060408,31931.984195302015,159,104,112
3061,fixed,max_error,11,11,True,7248.351321288476,31716.756606442374,152,90,0
3061,active,max_error,11,11,True,7250.653364612945,31558.266823064714,158,94,117
3062,fixed,max_error,16,16,True,9116.718691500642,40853.593457503164,160,66,0
3062,active,max_error,16,16,True,8984.340355182656,40001.70177591324,166,74,140
3063,fixed,max_error,12,12,True,7918.4574133215965,35122.287066607954,151,79,0
3063,active,max_error,12,12,True,8104.365423891976,35791.82711945985,160,86,127
3064,fixed,max_error,14,14,True,8476.877775364712,37764.38887682352,156,74,0
3064,active,max_error,14,14,True,8266.07481204517,36405.37406022584,167,80,138
3065,fixed,max_error,14,14,True,8979.088551733063,40340.442758665275,154,71,0
3065,active,max_error,14,14,True,8568.23436683219,38076.171834160916,160,83,132
3066,fixed,max_error,11,11,True,7639.503267380145,33612.516336900706,154,92,0
3066,active,max_error,11,11,True,7667.503267380145,33612.516336900706,159,95,116
3067,fixed,max_error,11,11,True,7523.749474342372,33053.747371711834,154,88,0
3067,active,max_error,11,11,True,7809.948141700289,34309.74070850141,160,93,120
3068,fixed,max_error,12,12,True,8323.601739642236,36893.00869821116,159,90,0
3068,active,max_error,12,12,True,8164.068371020957,35920.34185510476,165,95,123
3069,fixed,max_error,11,11,True,7081.041184409497,31290.205922047488,138,78,0
3069,active,max_error,11,11,True,6500.5020592048795,28247.510296024404,142,86,108
3070,fixed,max_error,14,14,True,8860.724867546136,39778.62433773064,152,75,0
3070,active,max_error,14,14,True,8443.800740202103,37514.00370101048,158,81,127
3071,fixed,max_error,10,10,True,7394.207210225127,32366.036051125608,155,96,0
3071,active,max_error,10,10,True,7112.605041700226,30773.025208501116,161,103,115
3072,fixed,max_error,11,11,True,7790.865907451869,34244.32953725932,158,97,0
3072,active,max_error,11,11,True,7538.174608095412,32830.87304047704,163,102,117
3073,fixed,max_error,11,11,True,8005.823858651995,35719.11929325995,145,82,0
3073,active,max_error,11,11,True,7675.207044752402,33826.03522376199,153,90,118
3074,fixed,max_error,12,12,True,7804.731905829568,34538.659529147815,151,82,0
3074,active,max_error,12,12,True,7166.165608331196,31120.828041655957,158,92,123
3075,fixed,max_error,14,14,True,8525.492969871955,38137.464849359734,152,68,0
3075,active,max_error,14,14,True,8119.590867730204,35917.954338651005,158,76,133
3076,fixed,max_error,14,14,True,7868.492239970784,34862.4611998539,151,71,0
3076,active,max_error,14,14,True,8044.695574427292,35478.47787213643,161,74,132
3077,fixed,max_error,12,12,True,7471.153176235888,32335.76588117941,169,99,0
3077,active,max_error,12,12,True,7238.474291727783,30942.371458638874,177,105,129
3078,fixed,max_error,10,10,True,6412.471351149522,27282.356755747594,161,101,0
3078,active,max_error,10,10,True,6449.312014979585,27281.560074897912,167,108,118
3079,fixed,max_error,14,14,True,9045.77857725835,40688.89288629173,153,73,0
3079,active,max_error,14,14,True,8301.199832455975,36725.999162279855,161,81,131
3080,fixed,max_error,13,13,True,7916.704013828332,34998.52006914164,154,82,0
3080,active,max_error,13,13,True,7700.721873425006,33738.60936712503,160,88,125
3081,fixed,max_error,10,10,True,7220.208259006026,31616.04129503013,151,92,0
3081,active,max_error,10,10,True,6904.891774312822,29864.458871564104,157,97,115
3082,fixed,max_error,16,16,True,9304.23723289748,41801.18616448736,160,64,0
3082,active,max_error,16,16,True,8536.913787128868,37759.5689356443,167,70,143
3083,fixed,max_error,16,16,True,8819.228130830576,38851.14065415283,177,84,0
3083,active,max_error,16,16,True,8731.349448021956,38141.747240109726,187,88,149
3084,fixed,max_error,14,14,True,8872.128390008687,39475.64195004339,165,82,0
3084,active,max_error,14,14,True,8555.496929396788,37597.4846469839,175,91,139
3085,fixed,max_error,10,10,True,6888.94080733344,29629.70403666718,162,103,0
3085,active,max_error,10,10,True,6915.303992107933,29576.519960539645,168,110,117
3086,fixed,max_error,11,11,True,7273.894955658954,31744.474778294752,155,95,0
3086,active,max_error,11,11,True,7308.894955658954,31744.474778294752,161,100,116
3087,fixed,max_error,14,14,True,8593.251710299863,38446.25855149929,153,69,0
3087,active,max_error,14,14,True,8216.019883891164,36260.09941945579,163,79,136
3088,fixed,max_error,13,13,True,7844.629834886709,34483.14917443352,160,83,0
3088,active,max_error,13,13,True,7845.63257273929,34228.16286369642,169,90,133
3089,fixed,max_error,11,11,True,7757.324898731604,34221.624493658,154,88,0
3089,active,max_error,11,11,True,7710.014776951807,33750.07388475902,162,95,123
3090,fixed,max_error,13,13,True,7997.124365798617,35390.621828993055,155,79,0
3090,active,max_error,13,13,True,7551.1011001236875,32905.50550061842,163,90,129
3091,fixed,max_error,11,11,True,7401.0621798102675,31960.310899051314,170,104,0
3091,active,max_error,11,11,True,7438.464786032013,31917.323930160044,178,110,126
3092,fixed,max_error,10,10,True,6914.963454011839,29599.817270059175,167,110,0
3092,active,max_error,10,10,True,6912.307116308349,29401.53558154172,173,117,116
3093,fixed,max_error,14,14,True,8772.107882502978,39400.539412514874,150,72,0
3093,active,max_error,14,14,True,8598.116206899207,38340.58103449601,156,80,128
3094,fixed,max_error,14,14,True,8262.279468462428,36666.397342312106,157,74,0
3094,active,max_error,14,14,True,8302.642225703878,36593.21112851937,167,79,136
3095,fixed,max_error,12,12,True,7821.547530662562,34462.7376533128,156,89,0
3095,active,max_error,12,12,True,7848.270892519496,34401.35446259747,163,93,123
3096,fixed,max_error,16,16,True,9527.341555448089,42906.70777724041,159,71,0
3096,active,max_error,16,16,True,9421.15504148921,42215.77520744602,164,78,136
3097,fixed,max_error,15,15,True,8848.217746454595,39391.08873227293,164,75,0
3097,active,max_error,15,15,True,8909.817183242052,39384.08591621021,176,78,145
3098,fixed,max_error,14,14,True,8670.232293520387,38506.161467601894,164,79,0
3098,active,max_error,14,14,True,8030.027213344947,34950.136066724706,176,90,142
3099,fixed,max_error,10,10,True,7108.145682997192,31110.728414985937,149,91,0
3099,active,max_error,10,10,True,7181.985088488056,31299.925442440275,155,97,112
